2025-01-04 07:58:27.944000	light_bathroom	OFF
2025-01-04 07:58:32.873000	floor_bathroom	OFF
2025-01-04 07:58:32.873000	floor_dining_room	ON
2025-01-04 07:58:36.035000	floor_dining_room	OFF
2025-01-04 07:58:36.035000	floor_bedroom	ON
2025-01-04 07:58:39.291000	floor_bedroom	OFF
2025-01-04 07:58:39.291000	floor_entrance	ON
2025-01-04 07:58:40.588000	contact_front_door	OPEN
2025-01-04 07:58:47.797000	floor_entrance	OFF
2025-01-04 07:58:47.797000	floor_outside	ON
2025-01-04 07:58:48.611000	contact_front_door	CLOSED
2025-01-04 12:00:00.000000	contact_front_door	OPEN
2025-01-04 12:00:06.814000	floor_outside	OFF
2025-01-04 12:00:06.814000	floor_entrance	ON
2025-01-04 12:00:08.023000	contact_front_door	CLOSED
2025-01-04 12:00:18.320000	floor_entrance	OFF
2025-01-04 12:00:18.320000	floor_bedroom	ON
2025-01-04 12:00:23.356000	floor_bedroom	OFF
2025-01-04 12:00:23.356000	floor_kitchen	ON
2025-01-04 12:00:24.551000	contact_fridge	OPEN
2025-01-04 12:00:53.700000	contact_fridge	CLOSED
2025-01-04 12:01:02.071000	power_microwave	ON
2025-01-04 12:03:54.010000	power_microwave	OFF
2025-01-04 12:04:01.242000	power_stove	ON
2025-01-04 12:06:51.613000	power_stove	OFF
2025-01-04 12:07:00.711000	floor_kitchen	OFF
2025-01-04 12:07:00.711000	floor_bedroom	ON
2025-01-04 12:07:02.874000	floor_bedroom	OFF
2025-01-04 12:07:02.874000	floor_dining_room	ON
2025-01-04 12:14:20.547000	floor_dining_room	OFF
2025-01-04 12:14:20.547000	floor_bedroom	ON
2025-01-04 12:14:22.710000	floor_bedroom	OFF
2025-01-04 12:14:22.710000	floor_kitchen	ON
2025-01-04 12:14:26.373000	power_dishwasher	ON
2025-01-04 12:23:15.988000	power_dishwasher	OFF
2025-01-04 12:23:23.726000	floor_kitchen	OFF
2025-01-04 12:23:23.726000	floor_bathroom	ON
2025-01-04 12:27:45.514000	floor_bathroom	OFF
2025-01-04 12:27:45.514000	floor_dining_room	ON
2025-01-04 12:27:48.676000	floor_dining_room	OFF
2025-01-04 12:27:48.676000	floor_bedroom	ON
2025-01-04 12:27:51.932000	floor_bedroom	OFF
2025-01-04 12:27:51.932000	floor_entrance	ON
2025-01-04 12:27:53.229000	contact_front_door	OPEN
2025-01-04 12:28:00.438000	floor_entrance	OFF
2025-01-04 12:28:00.438000	floor_outside	ON
2025-01-04 12:28:01.252000	contact_front_door	CLOSED
2025-01-04 18:00:00.000000	contact_front_door	OPEN
